latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,
32.794376,-96.8215,144,-18000,America/Chicago,GMT-5,,,,,
,,,,,,,,,,
time,temperature_2m (°C),apparent_temperature (°C),precipitation (mm),precipitation_probability (undefined),wind_speed_10m (km/h),wind_gusts_10m (km/h),relative_humidity_2m (%),cloud_cover (%),uv_index (undefined),shortwave_radiation (W/m²)
2024-05-04 11:00,23.6,25,0,NaN,14.1,29.2,76,100,NaN,305
2024-05-04 12:00,24,25.6,0.2,NaN,12.5,24.5,75,100,NaN,248
2024-05-04 13:00,24.6,26.3,0.1,NaN,14,25.2,74,97,NaN,408
2024-05-04 14:00,25.9,28.3,0,NaN,13.9,27,70,63,NaN,654
2024-05-04 15:00,26.9,28.3,0,NaN,20.5,35.3,65,95,NaN,702
2024-05-04 16:00,26.5,26.9,0,NaN,22.7,37.4,66,99,NaN,505
2024-05-04 17:00,26.2,25.9,0,NaN,27,44.6,67,100,NaN,526
2024-05-04 18:00,25.6,26.4,0,NaN,18.9,44.3,69,100,NaN,229
2024-05-04 19:00,24.9,26.7,0,NaN,13.8,29.9,73,100,NaN,117
2024-05-04 20:00,21.2,22.8,0,NaN,12.1,32,88,100,NaN,32
2024-05-04 21:00,20.3,22.8,0,NaN,6.6,18.4,93,100,NaN,0
2024-05-04 22:00,20.3,22.2,0,NaN,10.5,15.5,92,100,NaN,0
2024-05-04 23:00,20.7,22.5,0,NaN,10.8,18.7,90,100,NaN,0
2024-05-05 0:00,20.6,22.8,0.8,NaN,9.1,17.3,93,100,NaN,0
2024-05-05 1:00,18.7,18.6,5.9,NaN,20.9,37.4,97,100,NaN,0
2024-05-05 2:00,19,20,7.8,NaN,13.7,36.4,94,100,NaN,0
2024-05-05 3:00,19.3,21.2,2.6,NaN,9.3,28.4,96,100,NaN,0
2024-05-05 4:00,19.1,20.6,2.2,NaN,11.7,23.8,97,100,NaN,0
2024-05-05 5:00,19.7,21.3,6.5,NaN,12.6,23.4,96,100,NaN,0
2024-05-05 6:00,20.1,21.3,9.9,NaN,15.5,25.9,95,100,NaN,0
2024-05-05 7:00,20.6,21.5,6.6,NaN,17.9,26.6,93,100,NaN,0
2024-05-05 8:00,19.7,21.8,0,NaN,7.2,17.6,93,100,NaN,44
2024-05-05 9:00,20.5,23.1,0,NaN,3.2,12.2,87,34,NaN,157
2024-05-05 10:00,21.6,23.5,0,NaN,7.2,16.2,81,100,NaN,323
2024-05-05 11:00,22.8,24.7,0.1,NaN,7.7,17.3,76,100,NaN,393
2024-05-05 12:00,24.1,25.6,0.1,NaN,10.2,20.9,70,100,NaN,545
2024-05-05 13:00,25.3,27,0,NaN,11.7,23.4,63,100,NaN,652
2024-05-05 14:00,26.4,28.4,0,NaN,12,25.6,59,89,NaN,733
2024-05-05 15:00,27.4,30.8,0,NaN,8.4,23.8,55,30,NaN,866
2024-05-05 16:00,27.9,30.5,0,NaN,8.5,20.5,53,47,NaN,742
2024-05-05 17:00,27.8,29.7,0,NaN,5.3,18.4,53,23,NaN,434
2024-05-05 18:00,27.7,29.4,0,NaN,7.6,13.7,54,20,NaN,372
2024-05-05 19:00,26.6,28.3,0,NaN,10.5,16.6,61,50,NaN,216
2024-05-05 20:00,24.2,26.9,0,NaN,6.5,9.4,76,24,NaN,72
2024-05-05 21:00,23.4,24.2,0,NaN,15.1,23.4,73,47,NaN,1
2024-05-05 22:00,22.4,24.6,0.7,NaN,8.8,23.4,83,45,NaN,0
2024-05-05 23:00,21.5,23.5,0,NaN,10.6,16.2,88,5,NaN,0
2024-05-06 0:00,20.6,22.3,0,NaN,11.3,18,91,0,NaN,0
2024-05-06 1:00,20.2,21.7,0,NaN,13.4,20.5,93,1,NaN,0
2024-05-06 2:00,20,21.4,0,NaN,14.3,22.7,95,36,NaN,0
2024-05-06 3:00,20.1,21.6,0,NaN,14.2,22.7,96,100,NaN,0
2024-05-06 4:00,20.6,21.7,0,NaN,17,25.9,92,99,NaN,0
2024-05-06 5:00,20.7,21.7,0,NaN,17.6,28.4,92,91,NaN,0
2024-05-06 6:00,20.6,21.8,0,NaN,16.6,27.4,93,100,NaN,0
2024-05-06 7:00,21,22.9,0.1,NaN,13.2,25.9,93,100,NaN,2
2024-05-06 8:00,22.4,23.7,0.1,NaN,20.2,31,91,100,NaN,26
2024-05-06 9:00,22.9,24,0,NaN,22.7,36,89,100,NaN,74
2024-05-06 10:00,23.9,25,0.1,NaN,24.2,41.8,86,70,NaN,217
2024-05-06 11:00,25.9,27,0,NaN,23.8,39.6,76,99,NaN,392
2024-05-06 12:00,25.8,26.9,0.1,NaN,25.1,39.2,78,58,NaN,277
2024-05-06 13:00,28.2,29.8,0.1,NaN,26.7,45,68,35,NaN,717
2024-05-06 14:00,29,30.8,0.2,NaN,28.9,49.3,64,26,NaN,850
2024-05-06 15:00,29.3,30.8,0.4,NaN,27.6,48.2,63,52,NaN,751
2024-05-06 16:00,29.3,31.3,0.1,NaN,23.8,45.7,66,39,NaN,625
2024-05-06 17:00,27.5,29.2,0.2,NaN,22,42.5,72,99,NaN,497
2024-05-06 18:00,22,23.1,0.9,NaN,20.6,43.2,91,100,NaN,152
2024-05-06 19:00,21.5,21.6,1.3,NaN,26,41.8,91,100,NaN,25
2024-05-06 20:00,23.4,24.2,0,NaN,24.5,38.5,86,10,NaN,42
2024-05-06 21:00,24,24.5,0,NaN,28.2,44.3,86,1,NaN,1
2024-05-06 22:00,24.3,25.3,0,NaN,26.7,45.4,87,8,NaN,0
2024-05-06 23:00,24.5,25.4,0,NaN,27.7,43.2,87,4,NaN,0
2024-05-07 0:00,24.4,24.5,0,NaN,31.7,50,85,0,NaN,0
2024-05-07 1:00,23.8,24,0,NaN,29.5,50,86,4,NaN,0
2024-05-07 2:00,23.2,23.7,0,NaN,26.6,46.4,87,5,NaN,0
2024-05-07 3:00,22.8,23.4,0,NaN,25.8,42.1,89,59,NaN,0
2024-05-07 4:00,22.4,23.7,0,NaN,20.4,40.7,91,56,NaN,0
2024-05-07 5:00,22.1,23.5,0,NaN,19.6,33.8,93,16,NaN,0
2024-05-07 6:00,22,23.8,0,NaN,17.8,31,94,100,NaN,0
2024-05-07 7:00,22.8,24.2,0,NaN,21.2,33.5,91,46,NaN,3
2024-05-07 8:00,24,25.8,0,NaN,20.1,32.4,87,16,NaN,108
2024-05-07 9:00,25.4,27.3,0,NaN,20.8,34.2,81,37,NaN,286
2024-05-07 10:00,26.6,29.3,0,NaN,16.2,34.2,76,38,NaN,469
2024-05-07 11:00,28,31.2,0,NaN,12.8,28.8,64,7,NaN,707
2024-05-07 12:00,28.9,33,0,NaN,8.7,24.5,57,0,NaN,857
2024-05-07 13:00,29.6,34.1,0,NaN,7.2,19.4,51,0,NaN,950
2024-05-07 14:00,30.3,34.8,0,NaN,5.4,18,46,0,NaN,974
2024-05-07 15:00,30.8,34.7,0,NaN,6,15.8,43,0,NaN,933
2024-05-07 16:00,31,34.5,0,NaN,7.6,16.9,46,1,NaN,827
2024-05-07 17:00,30.9,33,0,NaN,14,23.8,49,0,NaN,672
2024-05-07 18:00,30.2,31.5,0,NaN,18.1,28.8,55,0,NaN,480
2024-05-07 19:00,29.2,31.8,0,NaN,15.1,29.2,65,1,NaN,271
2024-05-07 20:00,27.6,30.5,0,NaN,13,26.3,71,9,NaN,82
2024-05-07 21:00,26.5,29.8,0,NaN,10.7,20.5,76,1,NaN,1
2024-05-07 22:00,25.6,29,0,NaN,10.7,16.2,80,6,NaN,0
2024-05-07 23:00,25.4,28.3,0,NaN,12.7,19.4,81,10,NaN,0
2024-05-08 0:00,25.1,27.8,0,NaN,15,23.4,82,31,NaN,0
2024-05-08 1:00,24.9,27.2,0,NaN,18.9,29.2,85,28,NaN,0
2024-05-08 2:00,24.8,27.1,0,NaN,20.4,32.4,88,18,NaN,0
2024-05-08 3:00,24.3,26.7,0,NaN,21.3,33.5,93,82,NaN,0
2024-05-08 4:00,23.8,25.9,0,NaN,22.4,35.3,94,99,NaN,0
2024-05-08 5:00,23.6,25.4,0,NaN,23,36.7,93,100,NaN,0
2024-05-08 6:00,23.5,25.2,0,NaN,22.8,36.7,92,100,NaN,0
2024-05-08 7:00,23.4,24.7,0,NaN,24.6,38.5,92,100,NaN,3
2024-05-08 8:00,24.6,25.7,0.1,NaN,27.2,45.7,87,100,NaN,42
2024-05-08 9:00,25.7,26.7,0,NaN,28.1,45.4,82,28,NaN,141
2024-05-08 10:00,27.4,28.2,0.1,NaN,29.6,50.4,74,100,NaN,419
2024-05-08 11:00,28.8,30.2,0,NaN,27,48.2,69,89,NaN,469
2024-05-08 12:00,30,32,0,NaN,28,47.2,65,20,NaN,706
2024-05-08 13:00,31.1,33.4,0,NaN,27.6,46.4,61,2,NaN,788
2024-05-08 14:00,31.9,34.8,0,NaN,27,46.4,58,25,NaN,924
2024-05-08 15:00,32.4,35.3,0,NaN,24.8,45.4,56,7,NaN,855
2024-05-08 16:00,32.5,35.5,0,NaN,21.9,41.4,55,6,NaN,792
2024-05-08 17:00,32.5,35,0,NaN,19,36.7,54,17,NaN,625
2024-05-08 18:00,32.2,34.5,0,NaN,16.5,31,54,7,NaN,425
2024-05-08 19:00,31.2,35.1,0,NaN,10,25.9,61,30,NaN,254
2024-05-08 20:00,27.7,33.3,0.4,NaN,8,16.6,86,1,NaN,76
2024-05-08 21:00,26.3,31.5,0,NaN,6,9.7,87,0,NaN,1
2024-05-08 22:00,24.3,28.4,0,NaN,8.9,11.2,91,0,NaN,0
2024-05-08 23:00,22.8,26.3,0,NaN,7.9,11.9,92,0,NaN,0
2024-05-09 0:00,22.1,25.3,0,NaN,6.2,9.4,90,0,NaN,0
2024-05-09 1:00,21.3,24.5,0,NaN,6.9,10.8,96,0,NaN,0
2024-05-09 2:00,22.3,25.7,0,NaN,9.4,16.9,97,5,NaN,0
2024-05-09 3:00,21.8,24.9,0,NaN,10.4,16.6,98,14,NaN,0
2024-05-09 4:00,21.5,24.5,0,NaN,10.2,16.6,98,13,NaN,0
2024-05-09 5:00,21,24.3,0,NaN,6.8,16.6,99,15,NaN,0
2024-05-09 6:00,21.2,24.7,0,NaN,5.7,14,98,100,NaN,0
2024-05-09 7:00,22.1,25.7,0,NaN,7.7,11.5,96,100,NaN,1
2024-05-09 8:00,23.3,26.6,0,NaN,12.6,21.2,94,100,NaN,89
2024-05-09 9:00,23.9,27.1,0,NaN,14.3,25.2,93,100,NaN,149
2024-05-09 10:00,24.6,27.9,0,NaN,14.7,25.9,90,100,NaN,248
2024-05-09 11:00,25,27.8,0.1,NaN,16.9,29.2,86,100,NaN,236
2024-05-09 12:00,25.4,27.5,0,NaN,18.3,31.3,80,100,NaN,250
2024-05-09 13:00,25.5,27.2,0.1,NaN,19.2,33.5,77,100,NaN,267
2024-05-09 14:00,23.2,27,6.6,NaN,3.6,31.7,86,100,NaN,179
2024-05-09 15:00,23.3,25.7,0.2,NaN,12,20.2,85,98,NaN,82
2024-05-09 16:00,25.6,28.7,0,NaN,13.5,29.5,78,89,NaN,643
2024-05-09 17:00,23.8,25,1.2,NaN,19,31,80,100,NaN,308
2024-05-09 18:00,23.1,22.9,0,NaN,23,37.4,76,98,NaN,137
2024-05-09 19:00,22.9,23.3,0,NaN,18.2,36.7,75,41,NaN,184
2024-05-09 20:00,22.6,23.6,0.2,NaN,19.2,35.6,85,100,NaN,52
2024-05-09 21:00,22.3,23.5,0.1,NaN,14.8,29.5,82,46,NaN,1
2024-05-09 22:00,21.1,22,0,NaN,11.8,23,80,9,NaN,0
2024-05-09 23:00,20,20,0,NaN,13.8,21.2,77,6,NaN,0
2024-05-10 0:00,19.1,18.1,0,NaN,15.2,23.8,71,34,NaN,0
2024-05-10 1:00,18.6,17.5,0,NaN,13.8,23.4,69,9,NaN,0
2024-05-10 2:00,18.2,16.7,0,NaN,15.3,23.8,68,1,NaN,0
2024-05-10 3:00,18,16.3,0,NaN,16.2,24.8,69,0,NaN,0
2024-05-10 4:00,18.2,15.7,0,NaN,19.2,29.5,63,0,NaN,0
2024-05-10 5:00,18.4,15.6,0,NaN,20.5,31.7,60,4,NaN,0
2024-05-10 6:00,18.2,15.1,0,NaN,23.1,36,61,97,NaN,0
2024-05-10 7:00,18,16.2,0,NaN,13.8,36,63,89,NaN,7
2024-05-10 8:00,18.9,18,0,NaN,12,18.4,67,100,NaN,113
2024-05-10 9:00,20.2,19,0,NaN,14.2,22.7,63,85,NaN,188
2024-05-10 10:00,21.5,19.8,0,NaN,19,32,60,12,NaN,402
2024-05-10 11:00,23.3,22.5,0,NaN,19.4,33.8,54,0,NaN,718
2024-05-10 12:00,24.5,24,0,NaN,20.9,36.4,50,15,NaN,861
2024-05-10 13:00,25.3,25.2,0,NaN,21.4,37.4,48,51,NaN,947
2024-05-10 14:00,26,26.1,0,NaN,20.4,37.8,45,93,NaN,968
2024-05-10 15:00,26.4,26.5,0,NaN,19.1,36.4,44,95,NaN,902
2024-05-10 16:00,26.5,26.2,0,NaN,16.3,33.8,44,49,NaN,754
2024-05-10 17:00,26.5,26.4,0,NaN,11.5,28.4,45,14,NaN,631
2024-05-10 18:00,26,25.3,0,NaN,12.7,22,46,99,NaN,472
2024-05-10 19:00,25.3,26.4,0,NaN,6.1,21.6,56,100,NaN,253
2024-05-10 20:00,22.6,23.2,0,NaN,7.6,19.1,62,65,NaN,76
2024-05-10 21:00,21.3,22,0,NaN,6.8,11.5,68,100,NaN,1
2024-05-10 22:00,20.5,21.3,0,NaN,6.6,10.1,72,100,NaN,0
2024-05-10 23:00,19.8,20.2,0,NaN,9.6,14,75,100,NaN,0
2024-05-11 0:00,19.9,19.4,0,NaN,13.4,21.2,71,100,NaN,0
2024-05-11 1:00,19.4,19.1,0,NaN,8.1,20.9,66,100,NaN,0
2024-05-11 2:00,18.6,17.7,0,NaN,10.3,15.8,65,99,NaN,0
2024-05-11 3:00,18.1,17.1,0,NaN,9.7,16.6,65,80,NaN,0
2024-05-11 4:00,17.8,16.9,0,NaN,8.9,14.8,66,94,NaN,0
2024-05-11 5:00,17.3,16.6,0,NaN,8.8,13.7,70,44,NaN,0
2024-05-11 6:00,16.4,16.2,0,NaN,6.8,13.3,77,99,NaN,0
2024-05-11 7:00,17.6,17.2,0,NaN,8.7,16.2,74,45,NaN,6
2024-05-11 8:00,19.1,18.9,0,NaN,10.5,16.6,72,22,NaN,109
2024-05-11 9:00,20.8,20.9,0,NaN,9,17.3,66,80,NaN,316
2024-05-11 10:00,22.4,22.4,0,NaN,9.4,19.1,60,100,NaN,485
2024-05-11 11:00,23.7,23,0,NaN,12.2,23,52,99,NaN,560
2024-05-11 12:00,24.8,24.8,0,NaN,13.7,25.9,49,100,NaN,738
2024-05-11 13:00,25.2,24.8,0,NaN,16.2,29.2,48,100,NaN,716
2024-05-11 14:00,25.3,24.1,0,NaN,17.3,29.9,48,100,NaN,607
2024-05-11 15:00,25.3,24.2,0,NaN,16.6,29.9,50,100,NaN,536
2024-05-11 16:00,24.7,23.8,0,NaN,16.5,29.2,53,100,NaN,403
2024-05-11 17:00,24.5,24.2,0,NaN,14.2,29.5,57,100,NaN,360
2024-05-11 18:00,24.3,24.4,0,NaN,12.1,23.8,59,100,NaN,256
2024-05-11 19:00,23.1,25.2,0,NaN,4.3,19.8,71,100,NaN,104
2024-05-11 20:00,22,22,0.2,NaN,13.8,20.5,68,100,NaN,25
2024-05-11 21:00,21.4,21.7,0,NaN,10.1,22,69,100,NaN,1
2024-05-11 22:00,20.7,22.1,0,NaN,4.9,15.5,76,48,NaN,0
2024-05-11 23:00,19.5,20.6,0,NaN,7.1,9.7,81,61,NaN,0
2024-05-12 0:00,19.5,20.5,0,NaN,7.2,9.7,80,24,NaN,0
2024-05-12 1:00,19.1,19.5,0,NaN,9.7,16.2,79,12,NaN,0
2024-05-12 2:00,18.3,18.8,0,NaN,7.6,14.8,80,11,NaN,0
2024-05-12 3:00,17.9,17.8,0,NaN,8.4,13,77,34,NaN,0
2024-05-12 4:00,17.9,17.6,0,NaN,8.9,14,75,100,NaN,0
2024-05-12 5:00,18.2,17.7,0,NaN,10.7,16.2,74,98,NaN,0
2024-05-12 6:00,17.7,17.3,0,NaN,11.4,18.4,78,26,NaN,0
2024-05-12 7:00,17.7,17.7,0,NaN,10.9,17.3,82,68,NaN,7
2024-05-12 8:00,19,19.2,0,NaN,13.4,19.4,84,100,NaN,60
2024-05-12 9:00,19.8,19.3,0,NaN,19.9,30.6,83,100,NaN,92
2024-05-12 10:00,20.7,21.6,2.3,NaN,12.4,34.6,82,100,NaN,186
2024-05-12 11:00,20.9,21.8,15.3,NaN,15.5,28.4,87,100,NaN,336
2024-05-12 12:00,20.9,21.6,10.7,NaN,18.6,35.6,89,100,NaN,217
2024-05-12 13:00,20.8,21.4,11,NaN,19.5,38.9,91,100,NaN,245
2024-05-12 14:00,21.7,22.2,0.6,NaN,20.6,38.9,86,100,NaN,362
2024-05-12 15:00,22.2,22.8,0.3,NaN,21.6,35.6,86,100,NaN,283
2024-05-12 16:00,22.4,22.8,0.3,NaN,23.5,38.5,86,100,NaN,248
2024-05-12 17:00,21.4,21.9,0.8,NaN,23,41.8,91,100,NaN,126
2024-05-12 18:00,20.7,22.2,0.4,NaN,15.8,39.6,94,93,NaN,61
2024-05-12 19:00,21.6,22.2,0,NaN,21.8,34.9,89,100,NaN,112
2024-05-12 20:00,19.2,19.8,0.9,NaN,16.5,40,94,100,NaN,34
2024-05-12 21:00,19.2,20.1,0.1,NaN,13.6,27,92,100,NaN,1
2024-05-12 22:00,18.9,20.3,0,NaN,9.9,20.9,93,100,NaN,0
2024-05-12 23:00,18.8,20.3,0,NaN,8.7,15.5,94,86,NaN,0
2024-05-13 0:00,18.5,19.9,0,NaN,9.7,14.8,95,0,NaN,0
2024-05-13 1:00,18,19.2,0,NaN,9.2,15.5,96,2,NaN,0
2024-05-13 2:00,17.4,18.8,0,NaN,7.1,15.1,97,100,NaN,0
2024-05-13 3:00,17.9,19.9,0,NaN,4.8,12.2,97,100,NaN,0
2024-05-13 4:00,18.4,21,0,NaN,2.1,7.6,97,100,NaN,0
2024-05-13 5:00,18.7,20.7,0,NaN,6.8,10.1,96,100,NaN,0
2024-05-13 6:00,18.9,21.6,0,NaN,2.7,11.5,97,100,NaN,0
2024-05-13 7:00,19.2,21.2,0,NaN,7.9,11.5,96,100,NaN,4
2024-05-13 8:00,19.2,20.6,0,NaN,10.2,21.6,92,100,NaN,18
2024-05-13 9:00,20.1,21.6,0,NaN,9.7,18,88,99,NaN,103
2024-05-13 10:00,20.8,22.4,0.3,NaN,9.8,18.7,85,83,NaN,175
2024-05-13 11:00,21.5,23.7,0,NaN,5.6,18.4,82,31,NaN,193
2024-05-13 12:00,23.6,26.5,0,NaN,8.1,18.7,77,100,NaN,631
2024-05-13 13:00,24.4,26.6,0,NaN,9.8,20.2,74,96,NaN,507
2024-05-13 14:00,25.3,27.2,0,NaN,13.4,24.5,72,75,NaN,523
2024-05-13 15:00,26.1,28.7,0.1,NaN,12.8,27.7,68,24,NaN,680
2024-05-13 16:00,26.9,29.8,0.1,NaN,11.9,28.1,65,25,NaN,707
2024-05-13 17:00,27.3,29.6,0,NaN,10.6,23,61,31,NaN,616
2024-05-13 18:00,27.6,27.7,0,NaN,14.2,22.7,50,48,NaN,453
2024-05-13 19:00,26.1,26,0,NaN,17.9,28.1,58,13,NaN,259
2024-05-13 20:00,23.3,25.5,0,NaN,6.6,7.9,75,12,NaN,82
2024-05-13 21:00,22.6,22.6,0,NaN,12,17.6,63,1,NaN,2
2024-05-13 22:00,21.4,21.6,0,NaN,10.2,19.8,68,1,NaN,0
2024-05-13 23:00,19.8,20.6,0,NaN,7.7,15.8,77,2,NaN,0
2024-05-14 0:00,18.6,19.4,0,NaN,7.9,11.2,84,0,NaN,0
2024-05-14 1:00,18.1,19,0,NaN,7.1,10.4,86,0,NaN,0
2024-05-14 2:00,18.1,18.3,0,NaN,9.8,14.4,83,0,NaN,0
2024-05-14 3:00,17.8,17.4,0,NaN,11.7,18,78,0,NaN,0
2024-05-14 4:00,17.5,16.8,0,NaN,12.3,19.4,77,0,NaN,0
2024-05-14 5:00,17.3,16.5,0,NaN,12.8,20.5,77,0,NaN,0
2024-05-14 6:00,16.9,16.4,0,NaN,10.8,20.2,80,0,NaN,0
2024-05-14 7:00,16.7,16.4,0,NaN,10,16.6,83,0,NaN,9
2024-05-14 8:00,18.6,19,0,NaN,10.2,16.6,83,0,NaN,130
2024-05-14 9:00,20.4,20.9,0,NaN,11,21.2,77,0,NaN,329
2024-05-14 10:00,22,22.8,0,NaN,10.1,22,71,0,NaN,538
2024-05-14 11:00,23.6,25.1,0,NaN,11.8,23.4,64,0,NaN,724
2024-05-14 12:00,24.8,26.5,0,NaN,14.3,27.4,58,0,NaN,867
2024-05-14 13:00,25.7,27.3,0,NaN,17.3,31.7,55,0,NaN,952
2024-05-14 14:00,26.6,27.9,0,NaN,19.6,34.9,52,0,NaN,975
2024-05-14 15:00,27.2,28,0,NaN,19.5,35.3,48,0,NaN,934
2024-05-14 16:00,27.7,28.2,0,NaN,17.5,34.6,46,0,NaN,834
2024-05-14 17:00,27.7,27.7,0,NaN,14.9,30.6,45,0,NaN,682
2024-05-14 18:00,27.5,27.4,0,NaN,11.1,25.9,45,0,NaN,492
2024-05-14 19:00,26.7,28.6,0,NaN,5.4,18.4,57,0,NaN,285
2024-05-14 20:00,26.3,27.5,0,NaN,4.8,5.8,52,0,NaN,95
2024-05-14 21:00,22.1,23.3,0,NaN,7.6,8.6,71,0,NaN,2
2024-05-14 22:00,20.3,21.5,0,NaN,7.9,9,79,0,NaN,0
2024-05-14 23:00,19.8,20.7,0,NaN,8.7,10.8,80,0,NaN,0
2024-05-15 0:00,19.2,20.1,0,NaN,8.4,11.2,82,0,NaN,0
2024-05-15 1:00,19,19.7,0,NaN,8.7,12.2,81,0,NaN,0
2024-05-15 2:00,18.8,19,0,NaN,10.2,15.1,78,0,NaN,0
2024-05-15 3:00,18.5,18.3,0,NaN,11.3,17.3,77,0,NaN,0
2024-05-15 4:00,18.2,18.1,0,NaN,10.7,16.9,78,0,NaN,0
2024-05-15 5:00,18,17.9,0,NaN,10.1,16.2,78,0,NaN,0
2024-05-15 6:00,17.5,17.6,0,NaN,7.6,15.8,80,0,NaN,0
2024-05-15 7:00,17.5,17.8,0,NaN,7.7,12.2,81,0,NaN,10
2024-05-15 8:00,20.4,20.8,0,NaN,9.2,14.4,72,82,NaN,131
2024-05-15 9:00,22.7,23.6,0,NaN,10,18,70,52,NaN,325
2024-05-15 10:00,24.8,25.8,0,NaN,13.5,24.5,66,73,NaN,532
2024-05-15 11:00,26.5,28.9,0,NaN,13.8,26.3,64,70,NaN,714
2024-05-15 12:00,28,31.3,0,NaN,13.8,26.6,61,56,NaN,851
2024-05-15 13:00,28.9,32.3,0,NaN,16,29.5,57,51,NaN,936
2024-05-15 14:00,29.5,32.4,0,NaN,18.4,32.8,54,31,NaN,955
2024-05-15 15:00,29.8,32.1,0,NaN,20.3,35.3,53,31,NaN,923
2024-05-15 16:00,29.8,31.2,0,NaN,21.6,36.4,52,34,NaN,825
2024-05-15 17:00,29.4,29.9,0,NaN,21.9,36.7,52,98,NaN,677
2024-05-15 18:00,28.4,28.5,0,NaN,20.7,36.4,55,100,NaN,408
2024-05-15 19:00,26.9,27.5,0,NaN,17.1,32.4,60,100,NaN,153
2024-05-15 20:00,26.1,26.7,0,NaN,16.8,29.9,62,100,NaN,73
2024-05-15 21:00,25.3,25.8,0,NaN,15.5,26.3,63,99,NaN,2
2024-05-15 22:00,24.9,24.9,0,NaN,18.5,28.4,63,99,NaN,0
2024-05-15 23:00,24.3,24.4,0,NaN,19.1,29.9,67,82,NaN,0
2024-05-16 0:00,23.7,23.7,0,NaN,20.5,32,72,95,NaN,0
2024-05-16 1:00,23.8,23.7,0,NaN,20.5,33.8,69,100,NaN,0
2024-05-16 2:00,23.1,22.7,0,NaN,20.2,33.1,69,73,NaN,0
2024-05-16 3:00,21.8,22.9,0.1,NaN,11.1,31.7,77,100,NaN,0
2024-05-16 4:00,22.7,21.5,0,NaN,26.6,45,73,49,NaN,0
2024-05-16 5:00,21.3,22.1,0,NaN,14.3,40.7,80,62,NaN,0
2024-05-16 6:00,20.5,21.5,0,NaN,12.1,22.7,83,89,NaN,0
2024-05-16 7:00,20.3,21.3,0,NaN,11.1,21.6,84,82,NaN,7
2024-05-16 8:00,22.1,22.4,0,NaN,15.3,25.2,74,100,NaN,37
2024-05-16 9:00,22.8,25.1,0.2,NaN,4.8,23.4,75,100,NaN,108
2024-05-16 10:00,20.7,20.5,0.3,NaN,22.4,33.5,87,100,NaN,41
2024-05-16 11:00,20,19.6,0.4,NaN,21.7,38.5,86,100,NaN,88
2024-05-16 12:00,20.7,20.8,0.1,NaN,16.6,34.6,80,100,NaN,96
2024-05-16 13:00,19.7,18.5,1.5,NaN,26.3,40.3,86,100,NaN,23
2024-05-16 14:00,20.3,19.6,0.5,NaN,24.9,51.1,87,100,NaN,86
2024-05-16 15:00,22.4,22.2,0.2,NaN,23.1,40,79,100,NaN,293
2024-05-16 16:00,23,24.1,0,NaN,13.1,35.3,75,100,NaN,295
2024-05-16 17:00,23.5,25.1,0,NaN,10.2,23.4,72,100,NaN,246
2024-05-16 18:00,23.9,25.7,0,NaN,7.9,20.5,70,98,NaN,254
2024-05-16 19:00,24,25.8,0,NaN,8.3,15.1,70,100,NaN,208
2024-05-16 20:00,20.5,22.4,0,NaN,8.4,20.9,89,97,NaN,68
2024-05-16 21:00,19.8,22.2,0,NaN,4.3,13.3,91,35,NaN,2
2024-05-16 22:00,19.7,21.5,0,NaN,7.9,12.2,91,76,NaN,0
2024-05-16 23:00,19.9,20.9,0,NaN,11.3,18,86,54,NaN,0
2024-05-17 0:00,19.6,20.8,0,NaN,8.4,17.6,84,9,NaN,0
2024-05-17 1:00,18.6,19.4,0,NaN,9.7,14.8,87,100,NaN,0
2024-05-17 2:00,18,18.5,0,NaN,10.8,17.3,88,15,NaN,0
2024-05-17 3:00,17.4,17.9,0,NaN,9.8,17.3,89,6,NaN,0
2024-05-17 4:00,17,17.3,0,NaN,10.2,15.8,91,0,NaN,0
2024-05-17 5:00,16.8,17,0,NaN,10.7,16.6,91,0,NaN,0
2024-05-17 6:00,16.7,17,0,NaN,9.4,16.6,91,0,NaN,0
2024-05-17 7:00,16.7,17.4,0,NaN,7.1,14.8,91,0,NaN,10
2024-05-17 8:00,18.2,19.3,0,NaN,7.6,15.1,89,8,NaN,130
2024-05-17 9:00,19.9,21.4,0,NaN,7.4,16.2,84,3,NaN,323
2024-05-17 10:00,21.7,23.2,0,NaN,8.5,19.1,78,15,NaN,520
2024-05-17 11:00,23.4,25.9,0,NaN,7.6,19.4,71,4,NaN,675
2024-05-17 12:00,25.3,27.4,0,NaN,14.8,29.9,63,19,NaN,818
2024-05-17 13:00,26.6,28,0.1,NaN,18.4,33.1,56,24,NaN,862
2024-05-17 14:00,27.4,29.2,0.1,NaN,15.5,32.8,53,26,NaN,857
2024-05-17 15:00,24.6,26.2,0.8,NaN,19.1,34.9,69,68,NaN,794
2024-05-17 16:00,25.1,26.4,0,NaN,12.6,33.8,64,44,NaN,590
2024-05-17 17:00,24.3,25.5,0,NaN,15.3,27.7,72,30,NaN,566
2024-05-17 18:00,24.1,26,0.1,NaN,9.2,27.7,73,54,NaN,426
2024-05-17 19:00,23.8,26.1,0,NaN,6.9,17.6,74,20,NaN,217
